track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
0CatzXH85XWyBqqdB6qPMB,Beatbox,1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,4sM1qNxjzxOvoH6jeFHx3W,205133,2022-05-30,74,0.857,0.7,4,-4.189,0,0.074,0.0411,0.0,0.0334,0.773,93.997,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
6I2tqFhk8tq69iursYxuxd,HOT,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,4lfFgz2rD1irxf7dZhNJht,197586,2022-05-27,78,0.765,0.777,5,-4.376,0,0.0399,0.0539,2.58e-06,0.338,0.64,111.944,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
5uFqjHOo3Sh0bVPCKf3DdH,Illusion,6YVMFz59CuY7ngCxTxjpxE,aespa,4r815m6eq8OXYzfqtk3FST,195053,2022-06-01,73,0.75,0.718,2,-2.817,0,0.0468,0.0814,1.75e-05,0.322,0.592,90.027,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
00vy9aiFjxMfnKniQAYzrC,Love Shhh!,3LFFf4EpKn2krneZ9vozyz,JO YURI,1EAzLUzatSBIs8tA047f5f,199066,2022-06-02,57,0.724,0.921,9,-1.489,1,0.0786,0.0709,0.0,0.121,0.748,118.008,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
296nXCOv97WJNRWzIBQnoj,FEARLESS,4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,4Mc7WwYH41hgUWeKX25Sot,168437,2022-05-02,84,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
7nthiiDfS9WHNHDMwmAz98,BTBT,0UntV1Bw2hk3fbRrm9eMP6,B.I,3KFvIKBPy0SciyKwrebvpO,219549,2022-05-13,74,0.766,0.663,9,-6.932,0,0.175,0.334,0.0,0.117,0.509,109.967,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
4IaxDf2FixiQXq0mW7key9,ZOOM,64k5e9kV9MdukXjFrR5R37,Jessi,57dUGxpMd89tEkY3ZVwfKz,174840,2022-04-13,84,0.874,0.6,6,-6.064,1,0.158,0.00942,0.0,0.126,0.457,100.012,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
4jP982FpZoDv729D0X8BiN,AURA,6hhqsQZhtp9hfaZhSd0VSD,WJSN,5ZorEUDqewnEygf4FAOjhm,215026,2022-05-27,63,0.773,0.793,8,-2.971,0,0.14,0.193,0.0,0.0719,0.47,119.969,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
1HsSIPLTQT354yJcQGfEY3,Good Boy Gone Bad,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,1o8jYrnyZueTPIdhlHuTc8,191038,2022-05-09,82,0.475,0.695,1,-5.919,1,0.102,0.0159,0.0,0.125,0.552,100.009,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
2tEMbypmvYhf84mzVbhxwZ,NANANA,6nfDaffa50mKtEOwR8g4df,GOT7,3vIVsuFU7ZKCwKB2Yri8lM,187466,2022-05-23,74,0.706,0.692,5,-4.433,0,0.0277,0.0768,0.0,0.173,0.601,137.006,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
0Q5VnK2DYzRyfqQRJuUtvi,LOVE DIVE,6RHTUrRF63xao58xh9FXYJ,IVE,1AFVTHHm7kKoQ6Rgb25x3p,177186,2022-04-05,85,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
5oH4DQAuu1J1800RzUsBWa,That That (prod. & feat. SUGA of BTS),2dd5mrQZvg6SmahdgVKDzh,PSY,0v4swbfO7N9WyJkUo465C4,174646,2022-04-29,87,0.905,0.962,4,-3.197,1,0.0856,0.0299,0.0,0.0272,0.906,129.969,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
0IGUXY4JbK18bu9oD4mPIm,TOMBOY,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,1T2W9vDajFreUuycPDjUXk,174386,2022-03-14,81,0.755,0.87,1,-2.414,0,0.0936,0.00988,0.0,0.0917,0.645,124.032,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
7IqYkjcFnqKPmwg6lWxXYv,BUT YOU,5qRSs6mvI17zrkJpOHkCoM,iKON,3BJeKM18j6QBKLjYVNzgkm,212687,2022-05-03,71,0.634,0.91,0,-1.711,1,0.0323,0.0223,0.0,0.127,0.693,138.006,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3lrNsPdn98i6rxO142pLT6,O.O,28ot3wh4oNmoFOdVajibBl,NMIXX,3AUtpZi3kqsEYDyQ0CCNiH,172936,2022-02-22,79,0.39,0.767,11,-3.918,0,0.293,0.0354,4.26e-06,0.0601,0.285,200.263,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
1dmi9lVthTKjuemmO8ucWm,Love Theory,6SKusTjOAPsTZ6kareKQdm,TAEYONG,2i27IzG4jFQjX7pS5L6TIu,199920,2022-04-14,72,0.878,0.71,10,-5.127,1,0.0473,0.367,0.0,0.099,0.888,119.991,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
7BDHDiidJ8WV349p3HTxTV,MANIAC,2dIgFjalVxs4ThymZ67YCE,Stray Kids,1byOOf9U3IiQN1cVHqRqEF,182757,2022-03-18,60,0.744,0.8,1,-2.63,1,0.266,0.181,0.0,0.0746,0.722,89.925,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
1fdlTXD7obDyqOpx96BEL9,MAISON,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,1ONjVRtxAqiTivu0EiEBm5,185733,2022-04-12,71,0.686,0.955,3,-2.297,0,0.159,0.129,0.0,0.0782,0.496,120.007,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
2oBMZYteeO8DyXV9gDx6Za,Feel My Rhythm,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,3HgoCO9wWuPcNhz8Ip4C46,210253,2022-03-21,79,0.412,0.94,1,-2.171,1,0.215,0.0648,0.0,0.358,0.423,157.964,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
0iWFz0Q5Qha9bx325ocFWq,Best Lover,1AhjOkOLkbHUfcHDSErXQs,88rising,0LxjjZ20pPOakBSYwrmbjv,152910,2022-04-16,70,0.74,0.663,7,-5.393,1,0.272,0.268,0.0,0.121,0.519,82.004,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
2gzhQaCTeNgxpeB2TPllyY,With you,1oSPZhvZMIrWW5I41kPkkY,Jimin,3Zu8uym76sjmYEGTFsXnSy,201905,2022-04-24,86,0.532,0.426,3,-6.117,1,0.0288,0.639,0.0,0.134,0.137,149.898,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
1t8sqIScEIP0B4bQzBuI2P,MY BAG,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,1T2W9vDajFreUuycPDjUXk,160520,2022-03-14,76,0.838,0.823,8,-3.929,0,0.164,0.0864,7.12e-05,0.156,0.759,94.024,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
0dcnrLo8s1rhjm8euGjI4n,DARARI,3KonOYiLsU53m4yT7gNotP,TREASURE,17l09k7ZDb4GYwmsIVGcRZ,220716,2022-02-15,82,0.716,0.638,0,-6.87,1,0.0392,0.486,0.0,0.0702,0.552,84.955,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
2tmX4T7ODY34NwvQ3DD3MC,Your Existence,5o615XColiSVMPDWlslKSk,Wonstein,2Y4nbZENK8auf4oVoQTZ0Y,204229,2022-02-26,70,0.418,0.603,7,-9.379,1,0.204,0.536,2.52e-05,0.11,0.657,100.171,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,6RHTUrRF63xao58xh9FXYJ,IVE,1XMYvsHRt52sMi6wittWqI,178453,2021-12-01,81,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
4gdiCHNbwugojBqr5Jt3pq,WA DA DA,5R7AMwDeroq6Ls0COQYpS4,Kep1er,7pHyAucSgWoDNlFHfhQfVN,183693,2022-01-03,77,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3LCwQoTrdQgHsGJE5gGVqx,Step Back,6uNxlIP5lzPFf0BHuELOuX,GOT the beat,3gwL04bGAX4Kc2D5Wd7NMk,228613,2022-01-03,77,0.636,0.81,1,-2.035,1,0.101,0.0205,1.04e-05,0.596,0.611,161.897,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
6vo0dV9t7PCQZKsLFwVwZ5,Darl+ing,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,0Dl7e3uv3UrVDdZ6saplzH,176546,2022-04-15,76,0.71,0.686,0,-4.926,1,0.0713,0.296,0.0,0.492,0.483,96.06,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3ucx0k0IosRjrsmQc34zUW,TANK,28ot3wh4oNmoFOdVajibBl,NMIXX,3AUtpZi3kqsEYDyQ0CCNiH,168146,2022-02-22,72,0.637,0.927,0,-4.771,1,0.212,0.0293,0.000564,0.408,0.504,179.905,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
5b8FtevTVz8xVF6E208xeV,LOCO,2KC9Qb60EaY0kW4eH68vr3,ITZY,5W75ifcHJzBAfHezBMfhPI,191462,2021-09-24,39,0.764,0.886,1,-3.067,1,0.177,0.0109,2.21e-05,0.325,0.497,102.012,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
5b1PngLlxc7hj3fJXrE2Zm,Glitch Mode,1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,4cAcTMGFjTBufC7Eu0FizU,207053,2022-03-28,73,0.634,0.78,0,-2.323,0,0.0963,0.0164,0.0,0.141,0.694,166.923,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
7eVu7FI02cTicLEgVtUvwF,ZOO,6SKusTjOAPsTZ6kareKQdm,TAEYONG,3dn2in6doTc6zfA0G2UFDZ,177413,2021-12-27,73,0.823,0.923,9,-2.875,1,0.158,0.127,0.0,0.0571,0.629,122.922,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
0w54OKbroNiI06hCHdSGBR,Cupid,31eyTcfjAke5hFX3az3nRE,DKZ,4j5d4JxHVJvb6m5hA9hgoe,193320,2022-04-12,63,0.648,0.76,9,-3.191,0,0.0441,0.0547,0.0,0.355,0.831,145.08,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3oiMjDZ1bShIpFfOQf55IW,LOVE me,5NUVwRESNqYBUTRbiATjy7,BE'O,47PYjiWlimZJ2QT1LOrtLK,173440,2022-04-12,66,0.628,0.812,4,-2.669,1,0.0477,0.0689,0.0,0.34,0.683,147.872,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
1XyzcGhmO7iUamSS94XfqY,The Feels,7n2Ycct7Beij7Dj7meI4X0,TWICE,6bk3KlQjiXsRmGrzrNcS53,198053,2021-10-01,34,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3TSLqZssCoCdDlMhCJ08XW,Still Life,4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,2oCAY48bhZvQte0l7apmYC,188369,2022-04-05,75,0.68,0.584,8,-4.457,1,0.034,0.443,0.0,0.0628,0.239,118.06,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
5elW2CKSoqjYoJ32AGDxf1,Polaroid Love,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,3nOj9hsnptBEDt9ie2lra5,184601,2022-01-10,81,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
2bnJ8IxZnVc2YmUaX0sZap,JIKJIN,3KonOYiLsU53m4yT7gNotP,TREASURE,17l09k7ZDb4GYwmsIVGcRZ,184117,2022-02-15,75,0.819,0.55,0,-6.57,1,0.0434,0.0367,0.0,0.0945,0.573,130.077,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
5quFr5s5PXYfUX5jV2EBZ1,GANADARA (Feat. IU),4XDi67ZENZcbfKnvMnTYsI,Jay Park,4cwyl5ynvYVojZRbZ3dSFH,203727,2022-03-11,72,0.492,0.615,2,-6.663,1,0.244,0.196,0.0,0.0772,0.458,90.081,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3gFcGnU4kTdMYLXDjH1TK8,RUN2U,01XYiBYaoMJcNhPokrg0l0,STAYC,2xPdgNkM4yIQmP7axJ1T1o,213426,2022-02-21,76,0.722,0.676,11,-5.885,0,0.0829,0.000835,1.2e-05,0.321,0.362,129.943,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3dbLT62Cvs46Ju7a8gpr36,Savage,6YVMFz59CuY7ngCxTxjpxE,aespa,3vyyDkvYWC36DwgZCYd3Wu,238143,2021-10-05,76,0.727,0.879,9,-1.167,1,0.129,0.124,1.17e-05,0.244,0.671,146.959,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
2zrhoHlFKxFTRF5aMyxMoQ,Next Level,6YVMFz59CuY7ngCxTxjpxE,aespa,2CzbrboOLzeRoaaH1N5K0N,221573,2021-05-17,76,0.82,0.852,11,-2.567,0,0.166,0.488,5.94e-06,0.0907,0.82,109.036,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
0UzymivvUH5s8z4PeWZJaK,FEVER,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,4LGYBcRsteiXjcPD4QQvxv,172106,2021-04-26,77,0.6,0.713,6,-5.079,0,0.0592,0.0642,0.0,0.142,0.471,72.999,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3VqeTFIvhxu3DIe4eZVzGq,Butter,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2BDhPi2XCYujYxU6VM0QaD,164441,2021-05-21,8,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0906,0.695,109.997,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
7rXcCpIAoOUCydkVDMcoPV,INVU,3qNVuliS40BLgXGxhdBdqu,TAEYEON,7i2YLTVQ0dyngRuUqtGmr9,204973,2022-02-14,74,0.599,0.816,11,-3.412,0,0.0556,0.0911,2.17e-06,0.0961,0.399,106.962,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3XHJUG5I2zYqOEmEZUX68n,Thunderous,2dIgFjalVxs4ThymZ67YCE,Stray Kids,5fNA1Hs2ddXrf8CWJk1Ww7,183266,2021-08-23,56,0.605,0.781,1,-3.913,1,0.229,0.207,0.0,0.217,0.796,172.134,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
7CAdT0HdiQNlt1C7xk2hep,Stay Alive (Prod. SUGA of BTS),6HaGTQPmzraVmaVxvz6EUc,Jung Kook,6nvSZLAsbg56fGSCVm8fL9,210928,2022-02-11,81,0.512,0.76,2,-5.889,0,0.0682,0.299,0.0,0.103,0.495,130.096,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
7JDiC68AKimlvMCmZQuA9n,HONEY,5cYcI546S8Lf97m4mNdYLD,Solar,6eSFX12WIqUtmGsD8UO3FT,167626,2022-03-16,69,0.821,0.786,6,-1.839,1,0.0578,0.138,3.55e-06,0.0736,0.78,115.003,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
0lbtRkC7Bs9aR3ZYvtZydi,Good Person (2022),1pHMYguhayIoXmPjoOUyu3,HAECHAN,5RZrivX6GuIijYW0A2ippm,280000,2022-03-05,66,0.565,0.366,11,-8.611,1,0.0278,0.657,1.21e-05,0.131,0.385,81.943,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
186NCtNk1tUYS7c2DxgJ7O,Christmas Tree,3JsHnjpbhX4SnySpvpa9DK,V,4210mSQ3r10AsJMZEYAH5l,209946,2021-12-24,79,0.437,0.384,5,-8.384,1,0.042,0.699,2.33e-05,0.121,0.181,139.009,37i9dQZF1DX9tPFwDMOaN1,K-Pop ON! (온)
3kwr2hlIDwmwVAjKC7zshR,Ven para,73B9bjqS2Z5KLXNGqXf64m,Weeekly,6ACwt54tvpe4XrMbxXzXXb,194693,2022-03-07,58,0.73,0.819,1,-2.845,1,0.0365,0.00226,3.52e-05,0.0586,0.287,99.996,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
4r34Yi0eltsu1tp6z4lq3x,XOXO,7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,63pvOn2B5pUUcUKUwIEg9m,207650,2021-10-29,65,0.704,0.608,9,-6.339,1,0.0314,0.0717,0.0,0.13,0.527,144.959,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
1RzGO4GqUocNck4l8iTD5r,You are crying,7bmYpVgQub656uNTu6qGNQ,Hwa Sa,31nohp4LjTGVNE6Xp26rrh,215399,2019-03-16,0,0.612,0.712,11,-3.654,0,0.202,0.464,0.0,0.0747,0.582,74.753,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
6tCssnvTUREcperDOUTqvA,WANNABE,2KC9Qb60EaY0kW4eH68vr3,ITZY,2gertXS08whDTzBWfmewPO,191242,2020-03-09,34,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,3eVa5w3URK5duf6eyVDbu9,ROSÉ,5BQcoDfcZ8aBcikYX9B7Ob,168085,2021-03-12,69,0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,0.286,188.7,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
6SpPr7K4YQ2wp8jU6uOTmQ,Queendom,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,6Pe5LGQgU3mmvuRjFMsACV,181760,2021-08-16,71,0.695,0.896,5,-1.24,1,0.0847,0.179,0.0,0.0626,0.508,119.959,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
0BJMgVrnWIvgYsjq8KaPeh,SCIENTIST,7n2Ycct7Beij7Dj7meI4X0,TWICE,5052Ip89wdW8EGdpjEpNeq,194600,2021-11-12,74,0.786,0.858,11,-3.74,1,0.0675,0.0487,0.0,0.126,0.649,112.999,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
4RewTiGEGoO7FWNZUmp1f4,Celebrity,3HqSLMAZ3g3d5poNaI7GOU,IU,3mtDgtcl4bxDN73kIM216g,195546,2021-01-27,63,0.73,0.784,9,-2.62,1,0.0691,0.191,0.0,0.0956,0.673,99.995,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
2XIaetAZTyR7oQfHh8DZ2B,SOLO,250b0Wlc5Vk0CoUsaCY84M,JENNIE,68GNh1ZjfSewE8uBCH3UnR,169566,2018-11-12,0,0.752,0.642,3,-5.165,0,0.0869,0.0861,0.0,0.0953,0.388,95.043,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
7uQZVznj0uQOGC9KhV2Mg6,LALISA,5L1lO4eRHmJ7a0Q6csE5cT,LISA,66OYt73mqan1hWa78BhfPd,200689,2021-09-10,72,0.806,0.653,8,-6.283,1,0.0902,0.0282,0.000784,0.107,0.85,150.058,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
2VJOpzv5sBpstCX9venJr5,Rollin',7t5H3uQv0Zw6cQUnSTF5BB,Brave Girls,0mOAG4DOqKvV7uwDhlpFMm,197693,2017-03-07,0,0.69,0.878,1,-3.908,1,0.0917,0.0312,0.0,0.188,0.548,124.948,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
5q3LwAHTqo9d3rET2EA9Nq,The Weekend,1AhjOkOLkbHUfcHDSErXQs,88rising,6zQD9g698P2LjEtKpoBXWq,167661,2021-10-14,70,0.784,0.521,1,-5.701,1,0.0322,0.062,4.75e-06,0.0995,0.817,101.491,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
2FXd6kKCtBIc6UfN1gH1pA,FANCY,7n2Ycct7Beij7Dj7meI4X0,TWICE,4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,60,0.697,0.874,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.022,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
0dnkOK5hGUCmIJ7FDF0yHz,DUMB DUMB,7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,24sFioeGsPtxa5fD6VzL8b,149446,2021-08-02,60,0.851,0.749,2,-6.233,1,0.0496,0.0182,0.000149,0.0885,0.424,103.053,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
5ANbXf5qR48a4jfFnSq80w,PLAYING WITH FIRE,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,1Ovk2wzDGAGYVeHdPj8Eoe,197355,2016-11-01,0,0.707,0.758,4,-4.511,0,0.0917,0.0399,0.0,0.141,0.674,97.037,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
5xrtzzzikpG3BLbo4q1Yul,LILAC,3HqSLMAZ3g3d5poNaI7GOU,IU,01dPJcwyht77brL4JQiR8R,214253,2021-03-25,73,0.738,0.89,2,-2.275,0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
4zCIxSnVWpGNghERX4uWZF,SMILEY(Feat. BIBI),49muoiIu4uea4PO8vueUNN,YENA,7qldKtsOWklzmwgll5NjCw,173413,2022-01-17,70,0.652,0.91,9,-3.444,1,0.134,0.0963,1.25e-05,0.093,0.82,155.967,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
7hU3IHwjX150XLoTVmjD0q,MONEY,5L1lO4eRHmJ7a0Q6csE5cT,LISA,66OYt73mqan1hWa78BhfPd,168227,2021-09-10,80,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
1S6zXoXhfalX2ETKo337Md,YES or YES,7n2Ycct7Beij7Dj7meI4X0,TWICE,38QQgShZFuEAJJw1A6hz3x,237685,2018-11-05,0,0.702,0.913,11,-2.977,1,0.0374,0.0514,3.72e-06,0.166,0.735,137.981,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
2naEVOadudtXHwtZNfjMDM,Forever Young,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,1HwIUaaEuRsxsIyssqtGLH,237076,2018-06-15,0,0.592,0.961,4,-1.807,1,0.096,0.0423,0.0,0.0882,0.508,109.826,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
3OboGw2I8oYsEHeCrZ7NLT,#tb,4uU7KfTjcjyKUGWSaTzLu7,015B,5NRXAUx3xt2YS4U07mAgEp,275200,2019-03-12,48,0.738,0.414,6,-5.756,1,0.0323,0.531,0.0,0.0893,0.245,97.456,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
7B9W7Qsy5M2kyUNjQYIEG8,DM,24nUVBIlCGi4twz4nYxJum,fromis_9,2WT1URsANJa9zhPsqzspMR,204293,2022-01-17,66,0.649,0.898,11,-3.291,0,0.11,0.0213,0.0,0.0576,0.663,122.028,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
2g0LdZQce9xlcHb1mBJyuz,strawberry moon,3HqSLMAZ3g3d5poNaI7GOU,IU,7ed3SknyDqNz4XkPHNu4Fb,205333,2021-10-19,64,0.475,0.712,6,-3.306,1,0.0431,0.138,0.0,0.0936,0.443,169.796,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
20NLPjMKvWxEkqT04T1HDD,Purple Breeze,0bDdOBGVCFVt0f8N9ldW1k,BEN,07u6A8DhvM1hTFTQy9qRIw,251020,2019-02-16,0,0.573,0.64,7,-4.458,1,0.0355,0.662,1.18e-05,0.111,0.228,124.977,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
1TyJ03k31YUBobtQo5g6ji,ELEVATOR,4bh77HBBwCekmEPcbXAljy,Motte,54iEiUHiYVeNdKDRZqDsag,195386,2020-02-24,0,0.641,0.629,5,-6.164,0,0.082,0.437,3.53e-05,0.2,0.433,81.959,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
7imQKCdSF67V65uMplJMy1,ISLAND,2lZFlNiQMLa2fuX3pkXcan,YOUHA,252HrrsALUd5ysKCJuRCur,197938,2020-09-29,53,0.575,0.815,5,-4.977,1,0.0331,0.207,0.0,0.142,0.303,97.012,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
3hfN1wQSiLPa6b1RX5Kfbj,WHISTLE,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,0zlJOlDdsJ6Y14GnPoYGD8,211696,2016-08-08,0,0.822,0.712,11,-4.877,1,0.15,0.00682,0.0,0.0955,0.647,102.874,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
4aS8OY1JsRSBKGfnAkIOZH,You can't sit with us,6MoXcK2GyGg7FIyxPU5yW6,SUNMI,3UJlc2nl7tik1gD23DOBVX,197413,2021-08-06,62,0.61,0.761,2,-3.111,0,0.0432,0.0357,0.0,0.173,0.467,144.852,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
13TsBlKDFHcBrxCzAZv3qy,How Do You Feel 어떨 것 같아,6ay9YyFyAgf6eORHdLKKDf,HAIL,6L5ThzBw0itTXnaj2AzyTk,318000,2018-12-11,0,0.375,0.182,5,-10.56,1,0.0581,0.917,0.0,0.193,0.45,71.767,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
4Bmk7JYOquhWmSMMW4WebM,NUNU NANA,64k5e9kV9MdukXjFrR5R37,Jessi,4LqLe7NBEYYiUN4pfQJStN,195836,2020-07-30,0,0.743,0.689,7,-2.846,1,0.0289,0.0198,0.0,0.708,0.504,104.936,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
6ry670EtSALRt1yd0W0wca,Make Me Happy,0BqRGrwqndrtNkojXiqIzL,Whee In,4BLxIwHfv87WeOQ9A4sm9E,197413,2022-01-16,59,0.659,0.664,7,-5.216,1,0.0338,0.291,3.46e-05,0.205,0.511,104.055,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
4as4XEOR03oGm1STUKl6pa,BBIBBI,3HqSLMAZ3g3d5poNaI7GOU,IU,4ghBzVOTFoeKPPmyNKjVtI,194426,2018-10-10,68,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894,37i9dQZF1DX6Cy4Vr7Hu2y,EQUAL K-Pop
